video_id,trending_date,channel_title,category_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,state,lat,lon,geometry,category
oaBzIAMFtZM,2018-05-26,Vision Time Tamil,24,287235,1390,336,211,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
IFtU96UXuDc,2018-05-26,SunTV Tamil,22,381754,1673,279,102,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),People & Blogs
xL2hIBjAcdM,2018-05-26,Ditto TV,24,128101,555,25,47,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),Entertainment
58jE0jh03aA,2018-05-27,I Love Cricket,17,1018965,10585,926,682,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Sports
SglM7ppcjXQ,2018-05-27,ETV Plus India,23,665141,4601,704,844,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Comedy
Pt4UfqG-Plg,2018-05-27,mallemalatv,24,1701338,11183,851,682,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),Entertainment
xL2hIBjAcdM,2018-05-27,Ditto TV,24,348874,996,79,86,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Entertainment
nKQH9NwOOpg,2018-05-27,Dinamalar,25,896268,2343,747,628,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),News & Politics
Ov1u-0VDU7U,2018-05-27,SAB TV,24,898730,4148,909,320,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),Entertainment
Aa0pMMyBVLs,2018-05-27,VikatanTV,43,601501,3486,1010,359,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Shows
B90ykQqBoek,2018-05-27,1 Kg Biriyani,23,122098,8219,494,461,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Comedy
tWTRrBXebMs,2018-05-27,RadaanMedia,24,302165,1758,394,160,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Entertainment
L4m35XodZWU,2018-05-27,Sathiyam News,25,192484,0,0,270,FALSO,VERDADERO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),News & Politics
HsmDe0KNyLw,2018-05-27,News 18 Tamilnadu,25,212313,1225,225,170,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),News & Politics
U0PWKkf4gow,2018-05-27,Filmy Focus,24,294601,2744,274,349,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
n0sEFLuNOiY,2018-05-27,etvteluguindia,24,202618,790,282,131,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
JojsASBQ5h8,2018-05-27,Viu India,24,129942,977,48,27,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),Entertainment
wzijpVyAtf8,2018-05-27,First Show,24,584841,0,0,235,FALSO,VERDADERO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Entertainment
1BF58e-B32A,2018-05-27,hmtv News,25,118759,4500,113,337,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),News & Politics
i7DiqkznlvE,2018-05-27,Mahathalli,24,199993,3872,407,841,FALSO,FALSO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),Entertainment
F_3FCmDD2NE,2018-05-27,Sony PAL,24,348570,766,233,71,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
2jfdHA7xM84,2018-05-27,Kangra Boys,23,65080,7005,166,703,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),Comedy
nG_Fzgphx78,2018-05-27,Zee TV,24,835922,3451,854,148,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Entertainment
uO2LA8FS-7s,2018-05-27,Zee Marathi,24,436450,1799,205,105,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Entertainment
c35eFM3ai6o,2018-05-27,Think Music India,10,429929,12195,243,313,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Music
Y0eRSoQdtDk,2018-05-27,Girl Formula,24,360828,6263,863,779,FALSO,FALSO,Andaman And Nicobar,11.66702557,92.73598262,POINT (92.73598262 11.66702557),Entertainment
hOCzhd6TK4w,2018-05-27,Kanak News,25,143236,1010,114,64,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),News & Politics
l4JDUIR2-zU,2018-05-27,SumanTV,26,322503,3563,482,252,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),Howto & Style
wQvSdRVYv-8,2018-05-27,SET India,24,563104,5359,358,240,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Entertainment
_Ia3RfcTWQ0,2018-05-27,zeetvtelugu,24,195342,330,52,15,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),Entertainment
F9XDFmNkMcU,2018-05-27,Emm Pee,29,52727,2547,128,0,VERDADERO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Nonprofits & Activism
nX8lS-7C0GE,2018-05-27,NIROM मराठी,24,92866,459,66,45,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),Entertainment
-25t7axr0Js,2018-05-27,Saregama TVShows,24,107893,891,108,101,FALSO,FALSO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),Entertainment
lzGILT8L_sA,2018-05-27,Mazhavil Manorama,24,290372,2043,537,303,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),Entertainment
bWC6Ec0xwDo,2018-05-27,Asianet,24,196879,465,44,261,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Entertainment
1hyYO-e8KNU,2018-05-27,Tamil Talkies,24,254181,10303,303,900,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),Entertainment
dhVoyZ4TiJs,2018-05-27,The Quint,25,285168,2679,346,608,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),News & Politics
bExC7rzOPHM,2018-05-27,Vijay Television,24,858875,5613,304,321,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),Entertainment
68nJwAd-HkQ,2018-05-27,Vision Time Tamil,24,225507,1216,296,179,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
bMt5Slkxcm4,2018-05-27,Manorama News,25,199800,466,109,228,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),News & Politics
hBnX8FwLKrM,2018-05-27,TeluguOne,23,79313,1289,308,256,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),Comedy
fFzuvkPYct0,2018-05-27,The Times of India,25,392889,3343,365,250,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),News & Politics
GGeDle1a3mw,2018-05-27,Zee Tamil,24,421016,1217,187,106,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),Entertainment
duGErpf7Oko,2018-05-27,DVV Entertainments,24,266580,10844,414,372,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Entertainment
go8mQEvWsoA,2018-05-27,Wirally,24,59086,1322,59,91,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
iEyMyMA3rAI,2018-05-27,Madras Central,24,283061,11784,648,537,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
MLXrsFTBKTw,2018-05-27,V6 News Telugu,25,1068415,6409,660,317,FALSO,FALSO,Andaman And Nicobar,11.66702557,92.73598262,POINT (92.73598262 11.66702557),News & Politics
J2zaxXaC9LQ,2018-05-27,Flowers TV,24,256554,1233,282,779,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Entertainment
hFmHZj1kLGg,2018-05-27,Mic Tv,24,132618,2687,190,226,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
IFtU96UXuDc,2018-05-27,SunTV Tamil,22,481950,1876,326,115,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),People & Blogs
84k8LN6V-fQ,2018-05-27,Cine Heart TAMIL,24,177223,459,77,101,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Entertainment
M2jslfpCAtM,2018-05-27,Study IQ education,27,49178,2817,71,289,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Education
bzQNnhpK4ao,2018-05-27,Deivamagal Today,22,69770,394,46,6,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),People & Blogs
Dzo_A2j64mY,2018-05-27,Gujarati Media News,25,189869,1389,391,187,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),News & Politics
aj9BpxxUKKY,2018-05-27,Mirchi Bangla,24,51925,4107,74,639,FALSO,FALSO,Andaman And Nicobar,11.66702557,92.73598262,POINT (92.73598262 11.66702557),Entertainment
oujqxc3RV5g,2018-05-27,JMD FILMS & MOVIES,24,505876,5274,449,411,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
zrUl5WgyquY,2018-05-27,Studio Sangeeta,10,390340,5093,540,304,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Music
AvgFmr-ckpk,2018-05-27,Zee Music Company,10,412606,9536,256,611,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Music
WpZhbb44ZVk,2018-05-27,Manpreet Toor,24,207932,13189,503,811,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Entertainment
vRbcku7xLd0,2018-05-27,Hindustan Times,25,271065,783,169,153,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),News & Politics
YQL_jdWnRQg,2018-05-27,Tarang TV,24,128836,511,106,78,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Entertainment
Lef-jgtKIZE,2018-05-27,Namma KFI,24,48866,144,45,13,FALSO,FALSO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),Entertainment
xrE-WP6-uGw,2018-05-27,Chandragiri Subbu,24,47380,1142,57,345,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Entertainment
XrO_dAV-1mU,2018-05-27,WiFiStudy,27,53240,3893,65,466,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Education
jK6UOvjMPp0,2018-05-27,Khajur Bhai Ni Moj,23,929480,11643,749,464,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Comedy
Dh9oLcNK5dg,2018-05-27,Sonotek Bhakti,10,189318,955,223,110,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Music
suURKEjmV94,2018-05-27,Studio Saraswati Official,10,112110,1777,125,93,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Music
SoNOKbDpYkE,2018-05-27,Bharatiya Digital Party,23,190811,4425,440,388,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Comedy
gsc80ota4zM,2018-05-27,Gemini TV,24,113318,783,62,79,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
eV0BA-2WaNc,2018-05-27,Ajendra Creations,24,87231,909,64,109,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
Cl8InT3QaSg,2018-05-27,Shitty Ideas Trending,24,47919,821,20,126,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
LSWZGgJ0K0Y,2018-05-27,Aditya Music,10,985759,12433,919,936,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Music
kPFF4iYp0iI,2018-05-27,Love Rudrakash,24,30832,3013,321,512,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
o0-Bt_P53oM,2018-05-27,Zee Bangla,24,181987,736,59,7,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),Entertainment
uMirN5ZbwUY,2018-05-27,Anand Audio Kannada Comedy,23,172139,869,52,28,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Comedy
saoVqiNyH_4,2018-05-27,Star Maa,24,284748,1096,122,78,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
OB19FShQbDg,2018-05-27,Manorama Music Songs,10,170393,5038,110,480,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Music
PKs_ic6WHSI,2018-05-27,Zee News,25,55217,430,53,91,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),News & Politics
XTVs8IP236k,2018-05-27,YOYO TV Channel,25,727040,1452,454,246,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),News & Politics
JgHCSoI_WtI,2018-05-27,Zee Kannada,24,17315,11,6,2,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
zHu0SihTXOE,2018-05-27,Sunnews Live,25,362123,3751,339,659,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),News & Politics
sZWoa_Josv4,2018-05-27,Thanthi TV,25,26985,125,108,111,FALSO,FALSO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),News & Politics
66cMz5C6qJg,2018-05-27,News18 Kerala,25,193179,464,172,84,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),News & Politics
1yJZKgu4-og,2018-05-27,Public TV | ಪಬ್ಲಿಕ್ ಟಿವಿ,25,197127,1219,268,204,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),News & Politics
6Ro2LyFWbRk,2018-05-27,Adda247 :Official Channel of BankersAdda & SSCAdda,27,38529,2657,132,130,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Education
pZgBVMGJ3n0,2018-05-27,SVF,1,90183,3476,71,225,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Film & Animation
58jE0jh03aA,2018-05-27,I Love Cricket,17,1018965,10585,926,682,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Sports
SglM7ppcjXQ,2018-05-27,ETV Plus India,23,665141,4601,704,844,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Comedy
Pt4UfqG-Plg,2018-05-27,mallemalatv,24,1701338,11183,851,682,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Entertainment
xL2hIBjAcdM,2018-05-27,Ditto TV,24,348874,996,79,86,FALSO,FALSO,Andaman And Nicobar,11.66702557,92.73598262,POINT (92.73598262 11.66702557),Entertainment
nKQH9NwOOpg,2018-05-27,Dinamalar,25,896268,2343,747,628,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),News & Politics
Ov1u-0VDU7U,2018-05-27,SAB TV,24,898730,4150,909,320,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),Entertainment
Aa0pMMyBVLs,2018-05-27,VikatanTV,43,601501,3486,1010,359,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Shows
B90ykQqBoek,2018-05-27,1 Kg Biriyani,23,122098,8219,494,461,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),Comedy
tWTRrBXebMs,2018-05-27,RadaanMedia,24,302165,1758,394,160,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),Entertainment
L4m35XodZWU,2018-05-27,Sathiyam News,25,192484,0,0,270,FALSO,VERDADERO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),News & Politics
HsmDe0KNyLw,2018-05-27,News 18 Tamilnadu,25,212313,1225,225,170,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),News & Politics
U0PWKkf4gow,2018-05-27,Filmy Focus,24,294601,2744,274,349,FALSO,FALSO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),Entertainment
n0sEFLuNOiY,2018-05-27,etvteluguindia,24,202618,790,282,131,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Entertainment
JojsASBQ5h8,2018-05-27,Viu India,24,129942,977,48,27,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Entertainment
wzijpVyAtf8,2018-05-27,First Show,24,584841,0,0,235,FALSO,VERDADERO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Entertainment
1BF58e-B32A,2018-05-27,hmtv News,25,118759,4500,113,337,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),News & Politics
i7DiqkznlvE,2018-05-27,Mahathalli,24,199993,3872,407,841,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
F_3FCmDD2NE,2018-05-27,Sony PAL,24,348570,766,233,71,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Entertainment
2jfdHA7xM84,2018-05-27,Kangra Boys,23,65080,7005,166,703,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Comedy
nG_Fzgphx78,2018-05-27,Zee TV,24,835922,3451,854,148,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),Entertainment
uO2LA8FS-7s,2018-05-27,Zee Marathi,24,436450,1799,205,105,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Entertainment
c35eFM3ai6o,2018-05-27,Think Music India,10,429929,12195,243,313,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Music
Y0eRSoQdtDk,2018-05-27,Girl Formula,24,360828,6263,863,779,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),Entertainment
hOCzhd6TK4w,2018-05-27,Kanak News,25,143236,1010,114,64,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),News & Politics
l4JDUIR2-zU,2018-05-27,SumanTV,26,322503,3563,482,252,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Howto & Style
muzsTfb-wlE,2018-05-28,I Love Cricket,17,322009,7788,485,434,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Sports
gG8GmarTeq8,2018-05-28,ETV Plus India,23,724051,4018,749,579,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),Comedy
_BPNKTZoiHQ,2018-05-28,Thanthi TV,25,128527,972,263,338,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),News & Politics
B90ykQqBoek,2018-05-28,1 Kg Biriyani,23,265425,11906,996,654,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Comedy
nKQH9NwOOpg,2018-05-28,Dinamalar,25,1189926,2871,954,699,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),News & Politics
UNIXnayqdHw,2018-05-28,SET India,24,427711,1101,302,66,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),Entertainment
xL2hIBjAcdM,2018-05-28,Ditto TV,24,519101,1230,127,102,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),Entertainment
FdyaoHTJZok,2018-05-28,Red Pix 24x7,25,166740,2907,141,378,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),News & Politics
TKju1tD7rHI,2018-05-28,Sports Edge,17,278546,12103,887,538,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),Sports
SShRUGKhVAw,2018-05-28,Sonotek Bhakti,10,133110,710,140,89,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Music
SalvkPyC-pk,2018-05-28,Dhaval Domadiya,24,348504,7709,440,366,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Entertainment
PGoKaLp1Nro,2018-05-28,Colors TV,24,483960,1966,264,140,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Entertainment
1A8RmZWuf8c,2018-05-28,Unacademy,27,36649,2206,64,350,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Education
cClJGI_TY_U,2018-05-28,zeetvtelugu,24,159485,261,42,11,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),Entertainment
tWTRrBXebMs,2018-05-28,RadaanMedia,24,443809,2173,543,201,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),Entertainment
70jTAv0YtSk,2018-05-28,Zee Marathi,24,217811,553,80,8,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Entertainment
Mt6C9WXCXlg,2018-05-28,V6 News Telugu,25,295108,2323,204,251,FALSO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),News & Politics
pcrtWBYBua8,2018-05-28,Public TV | ಪಬ್ಲಿಕ್ ಟಿವಿ,25,148639,417,133,23,FALSO,FALSO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),News & Politics
bPQegnJ1loo,2018-05-28,Viu India,24,132293,1359,76,91,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Entertainment
U0PWKkf4gow,2018-05-28,Filmy Focus,24,415700,3325,370,406,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Entertainment
wlYEgwwSb4M,2018-05-28,Vanitha Tv,24,40982,411,17,23,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),Entertainment
pr-8-AloDIQ,2018-05-28,etvteluguindia,24,209475,1027,159,129,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),Entertainment
x6DbAygBsbY,2018-05-28,Tarang TV,24,91722,323,71,17,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
NDgGal7bj5M,2018-05-28,TV9 Entertainment,24,145152,1146,88,108,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
R1mavFymqOE,2018-05-28,Manorama News,25,109168,173,58,63,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),News & Politics
Dlj1QmZLWSI,2018-05-28,Emm Pee,29,49558,2251,96,0,VERDADERO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Nonprofits & Activism
UH_dzTXFaEw,2018-05-28,Ram Audio,23,161647,3553,142,122,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Comedy
1BF58e-B32A,2018-05-28,hmtv News,25,177225,5503,180,381,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),News & Politics
dhzkcnqVGD8,2018-05-28,Adda247 :Official Channel of BankersAdda & SSCAdda,27,20178,2454,70,47,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Education
wzijpVyAtf8,2018-05-28,First Show,24,877230,0,0,320,FALSO,VERDADERO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
